tid;tdate;tname;ttext;ttype;trep;tfav;tstcount;tfol;tfrien;listcount;noname
"408918877738131456";"1386328832";"Anastasya__Pr";"@Lyzhinitsyn оставляет мне в инстаграме такие комментарии, что становится и смешно, и.....смешно да :D";"1";"0";"0";"0";"584";"62";"26";"0"
"408918879000227840";"1386328832";"IrenAestate";"@Nikon_Ova_Ae у вас ведь Светлана Николаевна. Ох и повезло же вам)";"1";"0";"0";"0";"1149";"60";"55";"0"
"408918928300445696";"1386328844";"melon_TanyaBSP";"RT @DariaShelepa: Отвали моя черешня)))
                 P.S.Валентина Николаевна";"1";"0";"1";"0";"4725";"41";"110";"0"
"408918929105358848";"1386328844";"AlinaMarshienko";"Сегодня на каток с Дашкой, Алёной и нашими футболистами.)";"1";"0";"0";"0";"1647";"21";"28";"0"
"408918929713946624";"1386328844";"polly_ya";"@SergeiPetro без вариантов! Там хотя бы будешь с толпой европейской внешности смешиваться)";"1";"0";"0";"0";"232";"42";"66";"0"
"408918930426572800";"1386328845";"lllium";"@idi_naxyi Это точно, мы уже среднемесячный план почти выполнили за 6 дней) я на следующей неделе с понедельника по пятницу отдыхаю)";"1";"0";"0";"0";"1029";"14";"9";"0"
"408918966627606528";"1386328853";"KateNovoselova";"ушла на 30 мин, прихожу +48 сообщений
обожаю Машины истории:)";"1";"0";"0";"0";"118";"12";"18";"0"
"408918968389210112";"1386328854";"Strange_0_0";"Мне только что приснился очень милый сон:3 Такое приятное знакомство:) Ай и Сэм :)";"1";"0";"0";"0";"705";"120";"29";"0"
"408918968746127360";"1386328854";"natasha_samoile";"@lisacubbins Доброе утро))) Этим новостям уже неделя наверно.";"1";"0";"0";"0";"23649";"430";"135";"27"
"408918969681076224";"1386328854";"vetergy";"@S_Kornitsky Куда летимся и куда катимся...) Сами покупаем,сами продаем-сами и страдаем)";"1";"0";"0";"0";"2138";"544";"888";"9"
"408918969773748224";"1386328854";"smallder";"@vnikme @ElenkaMaltseva по хлебной крошке видно будет :)";"1";"0";"0";"0";"907";"59";"65";"5"
"408918971459833856";"1386328854";"ekaetrina";"RT @allychem: @ekaetrina не скажуу, она только моя :3
Я сбежал :D";"1";"0";"1";"0";"23255";"569";"361";"5"
"408919011326705664";"1386328864";"Raziiiiiiiii";"Красивая)) — Воооу спасибочки:3 http://t.co/a6pDIGy6EX";"1";"0";"0";"0";"7239";"155";"905";"1"
"408919011360256000";"1386328864";"Dh_L1ENk0";"сидим на физике.. Смеёмся с Витали..Майстренко чудит)";"1";"0";"0";"0";"35";"5";"6";"0"
"408919012626534401";"1386328864";"AlinaCergeivna";"Жизнь такая не предсказуемая!
Вчера ты был зол как волк,а сегодня радуешься жизни с любимыми сериалами)";"1";"0";"0";"0";"1799";"209";"338";"0"
"408919014111338496";"1386328864";"3ATKHNCb_MUDAK";"Харьковский Университет Ядерной Кибернетики - сокращенно даже читать не прилично ))";"1";"0";"0";"0";"425";"186";"198";"0"
"408919014849933313";"1386328865";"Skorpielle";"RT @Kiwwwi_cfc: кстати,это я заказал сегодня снег для @Skorpielle ,чтобы она в своей день рождения чувствовала себя хорошо :)";"1";"0";"1";"0";"32028";"146";"32";"3"
"408919015089004544";"1386328865";"lerkamalashuk";"Ушла с последнего урока с надей. Англечанам надо было уйти, а я так ушла за компанию)) что б не сидеть..";"1";"0";"0";"0";"552";"24";"9";"0"
"408919055072907264";"1386328874";"IvanBudaev";"Любовь или война? А может быть война за любовь? Главное не перепутать противника... ) #vk #love #war";"1";"0";"0";"0";"1125";"84";"69";"2"
"408919099360571392";"1386328885";"anast_kuzya";"уууу)))че я вспомнила))))я же твикс купила))))#вкусняшка";"1";"0";"0";"0";"1450";"17";"73";"0"
"408919099449049088";"1386328885";"DanneelStan";"Очень важный факт!
Буль сегодня со мной сидела^^ Я знаю, ей понравилось. :D У меня прикольно :D";"1";"0";"0";"0";"1315";"9";"12";"0"
"408919100015276032";"1386328885";"tucabyjybow";"RT @doqumovekomy: Начиналось все флаером в *пдф, продолжается освоением адоб иллюстратора)";"1";"0";"6";"0";"386";"65";"64";"0"
"408919100467851265";"1386328885";"Chandnijaan1";"@BilanOfficial Обязательно! Очень ждем! Шлю флюиды свои Вам полные любви и с установкой не переживать! Все хорошо будет, Дим)";"1";"0";"0";"0";"153867";"712";"171";"23"
"408919100799582208";"1386328885";"Alison_897";"RT @ACIDmit: На самом деле середина недели - это четверг :) http://t.co/TKE2z1dPEL";"1";"0";"11";"0";"1019";"35";"30";"0"
"408919101294530560";"1386328885";"Nastya_Malich";"@DearEvsyukov усели всё таки)))
Правда саму эстафету пропустили..";"1";"0";"0";"0";"33";"6";"12";"0"
"408919143023263744";"1386328895";"Forraderzzz";"Угадай:D
Батарею разряжает,постоянно зависает, он для вирусов - магнит, данные не защитит. Постоянно вас подводит, А зовут его ...";"1";"0";"0";"0";"727";"14";"11";"0"
"408919144445534208";"1386328896";"lavrenteva97";"@Korgikkk ты все равно будешь меня любить, я-то знаю)";"1";"0";"0";"0";"6199";"57";"35";"0"
"408919144877547520";"1386328896";"BoikoMd";"ае, мама забыла про собрание и не сходила на него:))";"1";"0";"0";"0";"311";"29";"31";"0"
"408919203367100416";"1386328910";"archi_ia";"RT @SHKIPER_NINE_P: С днём рождения @archi_ia ,творческих успехов тебе!)";"1";"0";"1";"0";"1707";"44";"66";"3"
"408919203631341569";"1386328910";"sid14stasya";"Я уже привыкла к этому человеку. Каждый день. И мысли, мысли...!!!! ))))";"1";"0";"0";"0";"30213";"510";"248";"10"
"408919203878813696";"1386328910";"Violinsavesme";"Итак, на этой неделе я был на трех парах :) по-моему, более чем достаточно))";"1";"0";"0";"0";"3929";"68";"48";"2"
"408919207162957825";"1386328911";"badsweater";"RT @deermuse: @badsweater ащащащ
у тебя всегда эти точки на лбу?:D";"1";"0";"1";"0";"7120";"182";"130";"1"
"408919207385264128";"1386328911";"Dj__De";"@telleraaa @Kharenko_luda я думал только у нас такая станция)";"1";"0";"0";"0";"1607";"10870";"11771";"27"
"408919207481737216";"1386328911";"uporoty_cloud";"@nanana469 ПОНЯ НЕ ЗАБЫЛА ПОЗДРАВИТЬ МЕНЯ:3
ПОНЯ ЗАХОДИЛА:D";"1";"0";"0";"0";"6666";"215";"166";"1"
"408919207842443264";"1386328911";"ILONAPilipenko";"MusicТвит: Katy Perry- Choose Your Battles. Песня спокойная)";"1";"0";"0";"0";"603";"367";"1600";"1"
"408919249017528320";"1386328920";"DeeSeMiX";"@alexey_som Алексей, ну не расстраивайтесь вы так :) ""После плотного обеда, по закону Архимеда, чтобы жиром не заплыть, нужно срочно ...""";"1";"0";"0";"0";"2804";"115";"95";"1"
"408919251022385153";"1386328921";"julia_lee2402";"да, Тэминта - мой первый биас в капоп вообще) правда, это продлилось недолго - я разглядела Онью и втемяшилась без памяти просто :D";"1";"0";"0";"0";"9907";"96";"84";"1"
"408919251643535360";"1386328921";"tsybulin";"Если в статусбаре вашего айфона светится просто E не огорчайтесь, просто LT туда не влезло:)";"1";"0";"0";"0";"6894";"895";"31";"48"
"408919252272680960";"1386328921";"10mag1";"@Revo_Lucius @Testralle @Svart_Alf спасибо за билетики, я полетел. Уииии)))";"1";"0";"0";"0";"582";"17";"66";"2"
"408919252465631233";"1386328921";"Masha__Belova";"@borodina999 ну вот я когда 9 закончила, у нас тоже так было)";"1";"0";"0";"0";"10032";"116";"30";"0"
"408919252582682624";"1386328921";"m0mus";"Неожиданно приехал подарок от Деда Мороза. :) Ожидал его только на следующей неделе. http://t.co/kHxHTW6dZX";"1";"0";"0";"0";"3344";"58";"40";"0"
"408919290260500480";"1386328930";"SlavaTogliatti";"@Shaman_Eugene @Great_Lida @August_radio явно кто то твыттэрский перепил :о)";"1";"0";"0";"0";"56595";"940";"387";"32"
"408919290511761408";"1386328930";"natalina0415";"а сегодня кое-кто поваляется в снегу, точнее я)спасиибо любимому моему заранее, жду уже с нетерпением:)";"1";"0";"0";"0";"560";"35";"33";"0"
"408919291065823232";"1386328931";"itolmach";"@trifonova81 серьезно? Я боялся, что она будет очень академичной… Буду тогда к ней карабкаться :-)";"1";"0";"0";"0";"43901";"1290";"727";"82"
"408919291673985024";"1386328931";"Sofa_Kiri";"@LiskaAlexeeva можешь начать смотриеть с 1:46:06:)))";"1";"0";"0";"0";"676";"20";"20";"0"
"408919336875593728";"1386328941";"Igorvm777";"@NickValuev ладно, тогда возьму @rubin_paceka , вот только ему б долететь:)";"1";"0";"0";"0";"11056";"464";"103";"7"
"408919337312194560";"1386328942";"damn_it_panda";"Ахаха, поставила свист сойки из ГИ на звук уведомления)) вот я какашка, впечатлилась 8))";"1";"0";"0";"0";"4049";"109";"113";"2"
"408919338813784064";"1386328942";"saazuuuun";"RT @chernysh_vika: Ребят, давайте почаще играть в баскетбол на физре)";"1";"0";"1";"0";"2475";"52";"33";"0"
"408919338964779008";"1386328942";"fydidusufyr";"RT @vififojipoga: фишка: бантики на голове из волос=))) http://t.co/cvqpxUxHGk";"1";"0";"2";"0";"396";"135";"134";"0"
"408919339963002881";"1386328942";"abecolivyp";"Сижу в кафе и наблюдаю, как за соседним компуктером дама в мирах на мейлру выносит приятелю мозг транслитом :)";"1";"0";"0";"0";"27";"35";"30";"0"
"408919340126593024";"1386328942";"MissGulka";"Сегодня с Маратом вели умный разговор по темам физика:D";"1";"0";"0";"0";"1708";"25";"31";"0"
"408919381415305216";"1386328952";"KerryRamljak1";"RT @rygutujeheg: полюблю, выйду замуж, нарожаю детей, и будет все заебись!!!:)";"1";"0";"1";"0";"380";"151";"121";"0"
